pokemonId,dexNumber,name,speciesName,identifier,formIdentifier,isDefaultForm,sprite,ocrAliases
10019,641,Tornadus-Therian,Tornadus,tornadus-therian,tornadus-therian,False,10019.png,Tornadus | Tornadus Therian | Tornadus-Therian | tornadus therian | tornadus-therian
10020,642,Thundurus-Therian,Thundurus,thundurus-therian,thundurus-therian,False,10020.png,Thundurus | Thundurus Therian | Thundurus-Therian | thundurus therian | thundurus-therian
10021,645,Landorus-Therian,Landorus,landorus-therian,landorus-therian,False,10021.png,Landorus | Landorus Therian | Landorus-Therian | landorus therian | landorus-therian
10022,646,Kyurem-Black,Kyurem,kyurem-black,kyurem-black,False,10022.png,Kyurem | Kyurem Black | Kyurem-Black | kyurem black | kyurem-black
10023,646,Kyurem-White,Kyurem,kyurem-white,kyurem-white,False,10023.png,Kyurem | Kyurem White | Kyurem-White | kyurem white | kyurem-white
10024,647,Keldeo-Resolute,Keldeo,keldeo-resolute,keldeo-resolute,False,10024.png,Keldeo | Keldeo Resolute | Keldeo-Resolute | keldeo resolute | keldeo-resolute
10025,678,Meowstic-Female,Meowstic,meowstic-female,meowstic-female,False,10025.png,Meowstic | Meowstic Female | Meowstic-Female | meowstic female | meowstic-female
10026,681,Aegislash-Blade,Aegislash,aegislash-blade,aegislash-blade,False,10026.png,Aegislash | Aegislash Blade | Aegislash-Blade | aegislash blade | aegislash-blade
10027,710,Pumpkaboo-Small,Pumpkaboo,pumpkaboo-small,pumpkaboo-small,False,10027.png,Pumpkaboo | Pumpkaboo Small | Pumpkaboo-Small | pumpkaboo small | pumpkaboo-small
10028,710,Pumpkaboo-Large,Pumpkaboo,pumpkaboo-large,pumpkaboo-large,False,10028.png,Pumpkaboo | Pumpkaboo Large | Pumpkaboo-Large | pumpkaboo large | pumpkaboo-large
10029,710,Pumpkaboo-Super,Pumpkaboo,pumpkaboo-super,pumpkaboo-super,False,10029.png,Pumpkaboo | Pumpkaboo Super | Pumpkaboo-Super | pumpkaboo super | pumpkaboo-super
10030,711,Gourgeist-Small,Gourgeist,gourgeist-small,gourgeist-small,False,10030.png,Gourgeist | Gourgeist Small | Gourgeist-Small | gourgeist small | gourgeist-small
10031,711,Gourgeist-Large,Gourgeist,gourgeist-large,gourgeist-large,False,10031.png,Gourgeist | Gourgeist Large | Gourgeist-Large | gourgeist large | gourgeist-large
10032,711,Gourgeist-Super,Gourgeist,gourgeist-super,gourgeist-super,False,10032.png,Gourgeist | Gourgeist Super | Gourgeist-Super | gourgeist super | gourgeist-super
10033,3,Venusaur-Mega,Venusaur,venusaur-mega,venusaur-mega,False,10033.png,Venusaur | Venusaur Mega | Venusaur-Mega | venusaur mega | venusaur-mega
10034,6,Charizard-Mega-X,Charizard,charizard-mega-x,charizard-mega-x,False,10034.png,Charizard | Charizard Mega X | Charizard-Mega-X | charizard mega x | charizard-mega-x
10035,6,Charizard-Mega-Y,Charizard,charizard-mega-y,charizard-mega-y,False,10035.png,Charizard | Charizard Mega Y | Charizard-Mega-Y | charizard mega y | charizard-mega-y
10036,9,Blastoise-Mega,Blastoise,blastoise-mega,blastoise-mega,False,10036.png,Blastoise | Blastoise Mega | Blastoise-Mega | blastoise mega | blastoise-mega
10037,65,Alakazam-Mega,Alakazam,alakazam-mega,alakazam-mega,False,10037.png,Alakazam | Alakazam Mega | Alakazam-Mega | alakazam mega | alakazam-mega
10038,94,Gengar-Mega,Gengar,gengar-mega,gengar-mega,False,10038.png,Gengar | Gengar Mega | Gengar-Mega | gengar mega | gengar-mega
10039,115,Kangaskhan-Mega,Kangaskhan,kangaskhan-mega,kangaskhan-mega,False,10039.png,Kangaskhan | Kangaskhan Mega | Kangaskhan-Mega | kangaskhan mega | kangaskhan-mega
10040,127,Pinsir-Mega,Pinsir,pinsir-mega,pinsir-mega,False,10040.png,Pinsir | Pinsir Mega | Pinsir-Mega | pinsir mega | pinsir-mega
10041,130,Gyarados-Mega,Gyarados,gyarados-mega,gyarados-mega,False,10041.png,Gyarados | Gyarados Mega | Gyarados-Mega | gyarados mega | gyarados-mega
10042,142,Aerodactyl-Mega,Aerodactyl,aerodactyl-mega,aerodactyl-mega,False,10042.png,Aerodactyl | Aerodactyl Mega | Aerodactyl-Mega | aerodactyl mega | aerodactyl-mega
10043,150,Mewtwo-Mega-X,Mewtwo,mewtwo-mega-x,mewtwo-mega-x,False,10043.png,Mewtwo | Mewtwo Mega X | Mewtwo-Mega-X | mewtwo mega x | mewtwo-mega-x
10044,150,Mewtwo-Mega-Y,Mewtwo,mewtwo-mega-y,mewtwo-mega-y,False,10044.png,Mewtwo | Mewtwo Mega Y | Mewtwo-Mega-Y | mewtwo mega y | mewtwo-mega-y
10045,181,Ampharos-Mega,Ampharos,ampharos-mega,ampharos-mega,False,10045.png,Ampharos | Ampharos Mega | Ampharos-Mega | ampharos mega | ampharos-mega
10046,212,Scizor-Mega,Scizor,scizor-mega,scizor-mega,False,10046.png,Scizor | Scizor Mega | Scizor-Mega | scizor mega | scizor-mega
10047,214,Heracross-Mega,Heracross,heracross-mega,heracross-mega,False,10047.png,Heracross | Heracross Mega | Heracross-Mega | heracross mega | heracross-mega
10048,229,Houndoom-Mega,Houndoom,houndoom-mega,houndoom-mega,False,10048.png,Houndoom | Houndoom Mega | Houndoom-Mega | houndoom mega | houndoom-mega
10049,248,Tyranitar-Mega,Tyranitar,tyranitar-mega,tyranitar-mega,False,10049.png,Tyranitar | Tyranitar Mega | Tyranitar-Mega | tyranitar mega | tyranitar-mega
10050,257,Blaziken-Mega,Blaziken,blaziken-mega,blaziken-mega,False,10050.png,Blaziken | Blaziken Mega | Blaziken-Mega | blaziken mega | blaziken-mega
10051,282,Gardevoir-Mega,Gardevoir,gardevoir-mega,gardevoir-mega,False,10051.png,Gardevoir | Gardevoir Mega | Gardevoir-Mega | gardevoir mega | gardevoir-mega
10052,303,Mawile-Mega,Mawile,mawile-mega,mawile-mega,False,10052.png,Mawile | Mawile Mega | Mawile-Mega | mawile mega | mawile-mega
10053,306,Aggron-Mega,Aggron,aggron-mega,aggron-mega,False,10053.png,Aggron | Aggron Mega | Aggron-Mega | aggron mega | aggron-mega
10054,308,Medicham-Mega,Medicham,medicham-mega,medicham-mega,False,10054.png,Medicham | Medicham Mega | Medicham-Mega | medicham mega | medicham-mega
10055,310,Manectric-Mega,Manectric,manectric-mega,manectric-mega,False,10055.png,Manectric | Manectric Mega | Manectric-Mega | manectric mega | manectric-mega
10056,354,Banette-Mega,Banette,banette-mega,banette-mega,False,10056.png,Banette | Banette Mega | Banette-Mega | banette mega | banette-mega
10057,359,Absol-Mega,Absol,absol-mega,absol-mega,False,10057.png,Absol | Absol Mega | Absol-Mega | absol mega | absol-mega
10058,445,Garchomp-Mega,Garchomp,garchomp-mega,garchomp-mega,False,10058.png,Garchomp | Garchomp Mega | Garchomp-Mega | garchomp mega | garchomp-mega
10059,448,Lucario-Mega,Lucario,lucario-mega,lucario-mega,False,10059.png,Lucario | Lucario Mega | Lucario-Mega | lucario mega | lucario-mega
10060,460,Abomasnow-Mega,Abomasnow,abomasnow-mega,abomasnow-mega,False,10060.png,Abomasnow | Abomasnow Mega | Abomasnow-Mega | abomasnow mega | abomasnow-mega
10061,670,Floette-Eternal,Floette,floette-eternal,floette-eternal,False,10061.png,Floette | Floette Eternal | Floette-Eternal | floette eternal | floette-eternal
10062,380,Latias-Mega,Latias,latias-mega,latias-mega,False,10062.png,Latias | Latias Mega | Latias-Mega | latias mega | latias-mega
10063,381,Latios-Mega,Latios,latios-mega,latios-mega,False,10063.png,Latios | Latios Mega | Latios-Mega | latios mega | latios-mega
10064,260,Swampert-Mega,Swampert,swampert-mega,swampert-mega,False,10064.png,Swampert | Swampert Mega | Swampert-Mega | swampert mega | swampert-mega
10065,254,Sceptile-Mega,Sceptile,sceptile-mega,sceptile-mega,False,10065.png,Sceptile | Sceptile Mega | Sceptile-Mega | sceptile mega | sceptile-mega
10066,302,Sableye-Mega,Sableye,sableye-mega,sableye-mega,False,10066.png,Sableye | Sableye Mega | Sableye-Mega | sableye mega | sableye-mega
10067,334,Altaria-Mega,Altaria,altaria-mega,altaria-mega,False,10067.png,Altaria | Altaria Mega | Altaria-Mega | altaria mega | altaria-mega
10068,475,Gallade-Mega,Gallade,gallade-mega,gallade-mega,False,10068.png,Gallade | Gallade Mega | Gallade-Mega | gallade mega | gallade-mega
10069,531,Audino-Mega,Audino,audino-mega,audino-mega,False,10069.png,Audino | Audino Mega | Audino-Mega | audino mega | audino-mega
10070,319,Sharpedo-Mega,Sharpedo,sharpedo-mega,sharpedo-mega,False,10070.png,Sharpedo | Sharpedo Mega | Sharpedo-Mega | sharpedo mega | sharpedo-mega
10071,80,Slowbro-Mega,Slowbro,slowbro-mega,slowbro-mega,False,10071.png,Slowbro | Slowbro Mega | Slowbro-Mega | slowbro mega | slowbro-mega
10072,208,Steelix-Mega,Steelix,steelix-mega,steelix-mega,False,10072.png,Steelix | Steelix Mega | Steelix-Mega | steelix mega | steelix-mega
10073,18,Pidgeot-Mega,Pidgeot,pidgeot-mega,pidgeot-mega,False,10073.png,Pidgeot | Pidgeot Mega | Pidgeot-Mega | pidgeot mega | pidgeot-mega
10074,362,Glalie-Mega,Glalie,glalie-mega,glalie-mega,False,10074.png,Glalie | Glalie Mega | Glalie-Mega | glalie mega | glalie-mega
10075,719,Diancie-Mega,Diancie,diancie-mega,diancie-mega,False,10075.png,Diancie | Diancie Mega | Diancie-Mega | diancie mega | diancie-mega
10076,376,Metagross-Mega,Metagross,metagross-mega,metagross-mega,False,10076.png,Metagross | Metagross Mega | Metagross-Mega | metagross mega | metagross-mega
10077,382,Kyogre-Primal,Kyogre,kyogre-primal,kyogre-primal,False,10077.png,Kyogre | Kyogre Primal | Kyogre-Primal | kyogre primal | kyogre-primal
10078,383,Groudon-Primal,Groudon,groudon-primal,groudon-primal,False,10078.png,Groudon | Groudon Primal | Groudon-Primal | groudon primal | groudon-primal
10079,384,Rayquaza-Mega,Rayquaza,rayquaza-mega,rayquaza-mega,False,10079.png,Rayquaza | Rayquaza Mega | Rayquaza-Mega | rayquaza mega | rayquaza-mega
10080,25,Pikachu-Rock-Star,Pikachu,pikachu-rock-star,pikachu-rock-star,False,10080.png,Pikachu | Pikachu Rock Star | Pikachu-Rock-Star | pikachu rock star | pikachu-rock-star
10081,25,Pikachu-Belle,Pikachu,pikachu-belle,pikachu-belle,False,10081.png,Pikachu | Pikachu Belle | Pikachu-Belle | pikachu belle | pikachu-belle
10082,25,Pikachu-Pop-Star,Pikachu,pikachu-pop-star,pikachu-pop-star,False,10082.png,Pikachu | Pikachu Pop Star | Pikachu-Pop-Star | pikachu pop star | pikachu-pop-star
10083,25,Pikachu-Phd,Pikachu,pikachu-phd,pikachu-phd,False,10083.png,Pikachu | Pikachu Phd | Pikachu-Phd | pikachu phd | pikachu-phd
10084,25,Pikachu-Libre,Pikachu,pikachu-libre,pikachu-libre,False,10084.png,Pikachu | Pikachu Libre | Pikachu-Libre | pikachu libre | pikachu-libre
10085,25,Pikachu-Cosplay,Pikachu,pikachu-cosplay,pikachu-cosplay,False,10085.png,Pikachu | Pikachu Cosplay | Pikachu-Cosplay | pikachu cosplay | pikachu-cosplay
10086,720,Hoopa-Unbound,Hoopa,hoopa-unbound,hoopa-unbound,False,10086.png,Hoopa | Hoopa Unbound | Hoopa-Unbound | hoopa unbound | hoopa-unbound
10087,323,Camerupt-Mega,Camerupt,camerupt-mega,camerupt-mega,False,10087.png,Camerupt | Camerupt Mega | Camerupt-Mega | camerupt mega | camerupt-mega
10088,428,Lopunny-Mega,Lopunny,lopunny-mega,lopunny-mega,False,10088.png,Lopunny | Lopunny Mega | Lopunny-Mega | lopunny mega | lopunny-mega
10089,373,Salamence-Mega,Salamence,salamence-mega,salamence-mega,False,10089.png,Salamence | Salamence Mega | Salamence-Mega | salamence mega | salamence-mega
10090,15,Beedrill-Mega,Beedrill,beedrill-mega,beedrill-mega,False,10090.png,Beedrill | Beedrill Mega | Beedrill-Mega | beedrill mega | beedrill-mega
10091,19,Rattata-Alolan,Rattata,rattata-alolan,rattata-alolan,False,10091.png,Rattata | Rattata Alolan | Rattata-Alolan | rattata alolan | rattata-alolan
10092,20,Raticate-Alolan,Raticate,raticate-alolan,raticate-alolan,False,10092.png,Raticate | Raticate Alolan | Raticate-Alolan | raticate alolan | raticate-alolan
10093,20,Raticate-Totem-Alolan,Raticate,raticate-totem-alolan,raticate-totem-alolan,False,10093.png,Raticate | Raticate Totem Alolan | Raticate-Totem-Alolan | raticate totem alolan | raticate-totem-alolan
10094,25,Pikachu-Original-Cap,Pikachu,pikachu-original-cap,pikachu-original-cap,False,10094.png,Pikachu | Pikachu Original Cap | Pikachu-Original-Cap | pikachu original cap | pikachu-original-cap
10095,25,Pikachu-Hoenn-Cap,Pikachu,pikachu-hoenn-cap,pikachu-hoenn-cap,False,10095.png,Pikachu | Pikachu Hoenn Cap | Pikachu-Hoenn-Cap | pikachu hoenn cap | pikachu-hoenn-cap
10096,25,Pikachu-Sinnoh-Cap,Pikachu,pikachu-sinnoh-cap,pikachu-sinnoh-cap,False,10096.png,Pikachu | Pikachu Sinnoh Cap | Pikachu-Sinnoh-Cap | pikachu sinnoh cap | pikachu-sinnoh-cap
10097,25,Pikachu-Unova-Cap,Pikachu,pikachu-unova-cap,pikachu-unova-cap,False,10097.png,Pikachu | Pikachu Unova Cap | Pikachu-Unova-Cap | pikachu unova cap | pikachu-unova-cap
10098,25,Pikachu-Kalos-Cap,Pikachu,pikachu-kalos-cap,pikachu-kalos-cap,False,10098.png,Pikachu | Pikachu Kalos Cap | Pikachu-Kalos-Cap | pikachu kalos cap | pikachu-kalos-cap
10099,25,Pikachu-Alolan-Cap,Pikachu,pikachu-alolan-cap,pikachu-alolan-cap,False,10099.png,Pikachu | Pikachu Alolan Cap | Pikachu-Alolan-Cap | pikachu alolan cap | pikachu-alolan-cap
10100,26,Raichu-Alolan,Raichu,raichu-alolan,raichu-alolan,False,10100.png,Raichu | Raichu Alolan | Raichu-Alolan | raichu alolan | raichu-alolan
10101,27,Sandshrew-Alolan,Sandshrew,sandshrew-alolan,sandshrew-alolan,False,10101.png,Sandshrew | Sandshrew Alolan | Sandshrew-Alolan | sandshrew alolan | sandshrew-alolan
10102,28,Sandslash-Alolan,Sandslash,sandslash-alolan,sandslash-alolan,False,10102.png,Sandslash | Sandslash Alolan | Sandslash-Alolan | sandslash alolan | sandslash-alolan
10103,37,Vulpix-Alolan,Vulpix,vulpix-alolan,vulpix-alolan,False,10103.png,Vulpix | Vulpix Alolan | Vulpix-Alolan | vulpix alolan | vulpix-alolan
10104,38,Ninetales-Alolan,Ninetales,ninetales-alolan,ninetales-alolan,False,10104.png,Ninetales | Ninetales Alolan | Ninetales-Alolan | ninetales alolan | ninetales-alolan
10105,50,Diglett-Alolan,Diglett,diglett-alolan,diglett-alolan,False,10105.png,Diglett | Diglett Alolan | Diglett-Alulan | diglett alulan | diglett-alulan
10106,51,Dugtrio-Alolan,Dugtrio,dugtrio-alolan,dugtrio-alolan,False,10106.png,Dugtrio | Dugtrio Alolan | Dugtrio-Alolan | dugtrio alolan | dugtrio-alolan

10110,75,Graveler-Alolan,Graveler,graveler-alolan,graveler-alolan,False,10110.png,Graveler | Graveler Alolan | Graveler-Alolan | graveler alolan | graveler-alolan
10111,76,Golem-Alolan,Golem,golem-alolan,golem-alolan,False,10111.png,Golem | Golem Alolan | Golem-Alolan | golem alolan | golem-alolan
10112,88,Grimer-Alolan,Grimer,grimer-alolan,grimer-alolan,False,10112.png,Grimer | Grimer Alolan | Grimer-Alolan | grimer alolan | grimer-alolan
10113,89,Muk-Alolan,Muk,muk-alolan,muk-alolan,False,10113.png,Muk | Muk Alolan | Muk-Alolan | muk alolan | muk-alolan
10114,103,Exeggutor-Alolan,Exeggutor,exeggutor-alolan,exeggutor-alolan,False,10114.png,Exeggutor | Exeggutor Alolan | Exeggutor-Alolan | exeggutor alolan | exeggutor-alolan
10115,105,Marowak-Alolan,Marowak,marowak-alolan,marowak-alulan,False,10115.png,Marowak | Marowak Alulan | Marowak-Alulan | marowak alulan | marowak-alulan

10121,735,Gumshoos-Totem,Gumshoos,gumshoos-totem,gumshoos-totem,False,10121.png,Gumshoos | Gumshoos Totem | Gumshoos-Totem | gumshoos totem | gumshoos-totem
10122,738,Vikavolt-Totem,Vikavolt,vikavolt-totem,vikavolt-totem,False,10122.png,Vikavolt | Vikavolt Totem | Vikavolt-Totem | vikavolt totem | vikavolt-totem
10123,741,Oricorio-Pom-Pom,Oricorio,oricorio-pom-pom,oricorio-pom-pom,False,10123.png,Oricorio | Oricorio Pom Pom | Oricorio-Pom-Pom | oricorio pom pom | oricorio-pom-pom
10124,741,Oricorio-Pau,Oricorio,oricorio-pau,oricorio-pau,False,10124.png,Oricorio | Oricorio Pau | Oricorio-Pau | oricorio pau | oricorio-pau
10125,741,Oricorio-Sensu,Oricorio,oricorio-sensu,oricorio-sensu,False,10125.png,Oricorio | Oricorio Sensu | Oricorio-Sensu | oricorio sensu | oricorio-sensu
10126,745,Lycanroc-Midnight,Lycanroc,lycanroc-midnight,lycanroc-midnight,False,10126.png,Lycanroc | Lycanroc Midnight | Lycanroc-Midnight | lycanroc midnight | lycanroc-midnight
10127,746,Wishiwashi-School,Wishiwashi,wishiwashi-school,wishiwashi-school,False,10127.png,Wishiwashi | Wishiwashi School | Wishiwashi-School | wishiwashi school | wishiwashi-school
10128,754,Lurantis-Totem,Lurantis,lurantis-totem,lurantis-totem,False,10128.png,Lurantis | Lurantis Totem | Lurantis-Totem | lurantis totem | lurantis-totem
10129,758,Salazzle-Totem,Salazzle,salazzle-totem,salazzle-totem,False,10129.png,Salazzle | Salazzle Totem | Salazzle-Totem | salazzle totem | salazzle-totem
10130,774,Minior-Orange-Meteor,Minior,minior-orange-meteor,minior-orange-meteor,False,10130.png,Minior | Minior Orange Meteor | Minior-Orange-Meteor | minior orange meteor | minior-orange-meteor
10131,774,Minior-Yellow-Meteor,Minior,minior-yellow-meteor,minior-yellow-meteor,False,10131.png,Minior | Minior Yellow Meteor | Minior-Yellow-Meteor | minior yellow meteor | minior-yellow-meteor
10132,774,Minior-Green-Meteor,Minior,minior-green-meteor,minior-green-meteor,False,10132.png,Minior | Minior Green Meteor | Minior-Green-Meteor | minior green meteor | minior-green-meteor
10133,774,Minior-Blue-Meteor,Minior,minior-blue-meteor,minior-blue-meteor,False,10133.png,Minior | Minior Blue Meteor | Minior-Blue-Meteor | minior blue meteor | minior-blue-meteor
10134,774,Minior-Indigo-Meteor,Minior,minior-indigo-meteor,minior-indigo-meteor,False,10134.png,Minior | Minior Indigo Meteor | Minior-Indigo-Meteor | minior indigo meteor | minior-indigo-meteor
10135,774,Minior-Violet-Meteor,Minior,minior-violet-meteor,minior-violet-meteor,False,10135.png,Minior | Minior Violet Meteor | Minior-Violet-Meteor | minior violet meteor | minior-violet-meteor
10136,774,Minior-Red,Minior,minior-red,minior-red,False,10136.png,Minior | Minior Red | Minior-Red | minior red | minior-red
10137,774,Minior-Orange,Minior,minior-orange,minior-orange,False,10137.png,Minior | Minior Orange | Minior-Orange | minior orange | minior-orange
10138,774,Minior-Yellow,Minior,minior-yellow,minior-yellow,False,10138.png,Minior | Minior Yellow | Minior-Yellow | minior yellow | minior-yellow
10139,774,Minior-Green,Minior,minior-green,minior-green,False,10139.png,Minior | Minior Green | Minior-Green | minior green | minior-green
10140,774,Minior-Blue,Minior,minior-blue,minior-blue,False,10140.png,Minior | Minior Blue | Minior-Blue | minior blue | minior-blue
10141,774,Minior-Indigo,Minior,minior-indigo,minior-indigo,False,10141.png,Minior | Minior Indigo | Minior-Indigo | minior indigo | minior-indigo
10142,774,Minior-Violet,Minior,minior-violet,minior-violet,False,10142.png,Minior | Minior Violet | Minior-Violet | minior violet | minior-violet
10143,778,Mimikyu-Busted,Mimikyu,mimikyu-busted,mimikyu-busted,False,10143.png,Mimikyu | Mimikyu Busted | Mimikyu-Busted | mimikyu busted | mimikyu-busted
10144,778,Mimikyu-Totem-Disguised,Mimikyu,mimikyu-totem-disguised,mimikyu-totem-disguised,False,10144.png,Mimikyu | Mimikyu Totem Disguised | Mimikyu-Totem-Disguised | mimikyu totem disguised | mimikyu-totem-disguised
10145,778,Mimikyu-Totem-Busted,Mimikyu,mimikyu-totem-busted,mimikyu-totem-busted,False,10145.png,Mimikyu | Mimikyu Totem Busted | Mimikyu-Totem-Busted | mimikyu totem busted | mimikyu-totem-busted
10146,784,Kommo-O-Totem,Kommo-o,kommo-o-totem,kommo-o-totem,False,10146.png,Kommo O Totem | Kommo-O-Totem | Kommo-o | kommo o totem | kommo-o-totem
10147,801,Magearna-Original,Magearna,magearna-original,magearna-original,False,10147.png,Magearna | Magearna Original | Magearna-Original | magearna original | magearna-original
10148,25,Pikachu-Partner-Cap,Pikachu,pikachu-partner-cap,pikachu-partner-cap,False,10148.png,Pikachu | Pikachu Partner Cap | Pikachu-Partner-Cap | pikachu partner cap | pikachu-partner-cap
10149,105,Marowak-Totem,Marowak,marowak-totem,marowak-totem,False,10149.png,Marowak | Marowak Totem | Marowak-Totem | marowak totem | marowak-totem
10150,743,Ribombee-Totem,Ribombee,ribombee-totem,ribombee-totem,False,10150.png,Ribombee | Ribombee Totem | Ribombee-Totem | ribombee totem | ribombee-totem
10151,744,Rockruff-Own-Tempo,Rockruff,rockruff-own-tempo,rockruff-own-tempo,False,10151.png,Rockruff | Rockruff Own Tempo | Rockruff-Own-Tempo | rockruff own tempo | rockruff-own-tempo
10152,745,Lycanroc-Dusk,Lycanroc,lycanroc-dusk,lycanroc-dusk,False,10152.png,Lycanroc | Lycanroc Dusk | Lycanroc-Dusk | lycanroc dusk | lycanroc-dusk
10153,752,Araquanid-Totem,Araquanid,araquanid-totem,araquanid-totem,False,10153.png,Araquanid | Araquanid Totem | Araquanid-Totem | araquanid totem | araquanid-totem
10154,777,Togedemaru-Totem,Togedemaru,togedemaru-totem,togedemaru-totem,False,10154.png,Togedemaru | Togedemaru Totem | Togedemaru-Totem | togedemaru totem | togedemaru-totem
10155,800,Necrozma-Dusk,Necrozma,necrozma-dusk,necrozma-dusk,False,10155.png,Necrozma | Necrozma Dusk | Necrozma-Dusk | necrozma dusk | necrozma-dusk
10156,800,Necrozma-Dawn,Necrozma,necrozma-dawn,necrozma-dawn,False,10156.png,Necrozma | Necrozma Dawn | Necrozma-Dawn | necrozma dawn | necrozma-dawn
10157,800,Necrozma-Ultra,Necrozma,necrozma-ultra,necrozma-ultra,False,10157.png,Necrozma | Necrozma Ultra | Necrozma-Ultra | necrozma ultra | necrozma-ultra
10160,25,Pikachu-World-Cap,Pikachu,pikachu-world-cap,pikachu-world-cap,False,10160.png,Pikachu | Pikachu World Cap | Pikachu-World-Cap | pikachu world cap | pikachu-world-cap
10161,52,Meowth-Galarian,Meowth,meowth-galarian,meowth-galarian,False,10161.png,Meowth | Meowth Galarian | Meowth-Galarian | meowth galarian | meowth-galarian
10162,77,Ponyta-Galarian,Ponyta,ponyta-galarian,ponyta-galarian,False,10162.png,Ponyta | Ponyta Galarian | Ponyta-Galarian | ponyta galarian | ponyta-galarian
10163,78,Rapidash-Galarian,Rapidash,rapidash-galarian,rapidash-galarian,False,10163.png,Rapidash | Rapidash Galarian | Rapidash-Galarian | rapidash galarian | rapidash-galarian
10164,79,Slowpoke-Galarian,Slowpoke,slowpoke-galarian,slowpoke-galarian,False,10164.png,Slowpoke | Slowpoke Galarian | Slowpoke-Galarian | slowpoke galarian | slowpoke-galarian
10165,80,Slowbro-Galarian,Slowbro,slowbro-galarian,slowbro-galarian,False,10165.png,Slowbro | Slowbro Galarian | Slowbro-Galarian | slowbro galarian | slowbro-galarian
10166,83,Farfetchd-Galarian,Farfetch’d,farfetchd-galarian,farfetchd-galarian,False,10166.png,Farfetchd Galarian | Farfetchd-Galarian | Farfetch’d | farfetchd galarian | farfetchd-galarian
10167,110,Weezing-Galarian,Weezing,weezing-galarian,weezing-galarian,False,10167.png,Weezing | Weezing Galarian | Weezing-Galarian | weezing galarian | weezing-galarian
10168,122,Mr-Mime-Galarian,Mr. Mime,mr-mime-galarian,mr-mime-galarian,False,10168.png,Mr Mime Galarian | Mr-Mime-Galarian | Mr. Mime | mr mime galarian | mr-mime-galarian
10169,144,Articuno-Galarian,Articuno,articuno-galarian,articuno-galarian,False,10169.png,Articuno | Articuno Galarian | Articuno-Galarian | articuno galarian | articuno-galarian
10170,145,Zapdos-Galarian,Zapdos,zapdos-galarian,zapdos-galarian,False,10170.png,Zapdos | Zapdos Galarian | Zapdos-Galarian | zapdos galarian | zapdos-galarian
10174,263,Zigzagoon-Galarian,Zigzagoon,zigzagoon-galarian,zigzagoon-galarian,False,10174.png,Zigzagoon | Zigzagoon Galarian | Zigzagoon-Galarian | zigzagoon galarian | zigzagoon-galarian
10175,264,Linoone-Galarian,Linoone,linoone-galarian,linoone-galarian,False,10175.png,Linoone | Linoone Galarian | Linoone-Galarian | linoone galarian | linoone-galarian
10176,554,Darumaka-Galarian,Darumaka,darumaka-galarian,darumaka-galarian,False,10176.png,Darumaka | Darumaka Galarian | Darumaka-Galarian | darumaka galarian | darumaka-galarian
10177,555,Darmanitan-Galar-Standard,Darmanitan,darmanitan-galar-standard,darmanitan-galarian-standard,False,10177.png,Darmanitan | Darmanitan Galar Standard | Darmanitan-Galar-Standard | darmanitan galar standard | darmanitan-galar-standard
10178,555,Darmanitan-Galarian-Zen,Darmanitan,darmanitan-galarian-zen,darmanitan-galarian-zen,False,10178.png,Darmanitan | Darmanitan Galarian Zen | Darmanitan-GALAR-ZEN | darmanitan glar zen | darmanitan-glar-zen
10179,562,Yamask-Galarian,Yamask,yamask-galarian,yamask-galarian,False,10179.png,Yamask | Yamask Galarian | Yamask-Galarian | yamask galarian | yamask-galarian
10180,618,Stunfisk-Galarian,Stunfisk,stunfisk-galarian,stunfisk-galarian,False,10180.png,Stunfisk | Stunfisk Galarian | Stunfisk-Galarian | stunfisk galarian | stunfisk-galarian
10181,718,Zygarde-10,Zygarde,zygarde-10,zygarde-10,False,10181.png,Zygarde | Zygarde 10 | Zygarde-10 | zygarde 10 | zygarde-１０
10183,845,Cramorant-Gorging,Cramorant,cramorant-gorging,cramorant-gorging,False,10183.png,Cramorant | Cramorant Gorging | Cramorant-Gorging | cramorant gorging | cramorant-gorging
10184,849,Toxtricity-Low-Key,Toxtricity,toxtricity-low-key,toxtricity-low-key,False,10184.png,Toxtricity | Toxtricity Low Key | Toxtricity-Low-Key | toxtricity low key | toxtricity-low-key
10185,875,Eiscue-Noice,Eiscue,eiscue-noice,eiscue-noice,False,10185.png,Eiscue | Eiscue Noice | Eiscue-Noice | eiscue noice | eiscue-noice
10186,876,Indeedee-Female,Indeedee,indeedee-female,indeedee-female,False,10186.png,Indeedee | Indeedee Female | Indeedee-Female | indeedee female | indeedee-female
10187,877,Morpeko-Hangry,Morpeko,morpeko-hangry,morpeko-hangry,False,10187.png,Morpeko | Morpeko Hangry | Morpeko-Hangry | morpeko hangry | morpeko-hangry
10188,888,Zacian-Crowned,Zacian,zacian-crowned,zacian-crowned,False,10188.png,Zacian | Zacian Crowned | Zacian-Crowned | zacian crowned | zacian-crowned
10189,889,Zamazenta-Crowned,Zamazenta,zamazenta-crowned,zamazenta-crowned,False,10189.png,Zamazenta | Zamazenta Crowned | Zamazenta-Crowned | zamazenta crowned | zamazenta-crowned
10190,890,Eternatus-Eternamax,Eternatus,eternatus-eternamax,eternatus-eternamax,False,10190.png,Eternatus | Eternatus Eternamax | Eternatus-Eternamax | eternatus eternamax | eternatus-eternamax
